case_id,title,description,evidence_type,status,created_by,assigned_to,storage_path,dataset_provenance,source_import_job_id,source_file,source_row_ref,id,created_at,updated_at
895591a2-c075-4faf-8c77-9b6769eb3ed4,Digital Forensics — CR-2026-DET-232,"Digital evidence including device images, network logs, and transaction records for CR-2026-DET-232.",digital,Under Analysis,Inspector Ganesh Haldipur,,/evidence/895591a2-c075-4faf-8c77-9b6769eb3ed4/digital_packet,demo,,,,2ce7f237-4390-409e-b15e-26bb20f27158,2026-08-29 12:45:08,2026-08-29 12:45:08
9a24f941-d25f-45c1-9360-8c8627fb6e83,DV Case Evidence — CR-2026-DET-076,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-076.",document,Under Analysis,Inspector Basavaraj Kolkar,,/evidence/9a24f941-d25f-45c1-9360-8c8627fb6e83/document_packet,demo,,,,2d242109-66b7-4ff8-8870-ff5d3d20b6e0,2026-08-29 12:45:07,2026-08-29 12:45:07
afce8adf-1722-477f-bcdc-4b72e8b78acc,Burglary Evidence Packet — CR-2026-BNG-003,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-BNG-003.",physical,Under Analysis,Inspector Kavitha Prasad,,/evidence/afce8adf-1722-477f-bcdc-4b72e8b78acc/physical_packet,demo,,,,2d89b384-7ad9-4a0b-b940-8b0de1fb9f1e,2026-08-29 12:45:07,2026-08-29 12:45:07
4b494b74-1784-464a-9f68-872ca01fdb07,Burglary Evidence Packet — CR-2026-DET-262,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-262.",physical,Pending,Sub-Inspector Anitha Kulkarni,,/evidence/4b494b74-1784-464a-9f68-872ca01fdb07/physical_packet,demo,,,,2ecdbdc9-5b9e-4bf3-9589-de82a5555fe2,2026-08-29 12:45:08,2026-08-29 12:45:08
6f710a76-70d5-4886-8bba-0639bbcd1ae8,Mining Violation Records — CR-2026-DET-039,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-DET-039.",document,Under Analysis,Inspector Shanthappa K,,/evidence/6f710a76-70d5-4886-8bba-0639bbcd1ae8/document_packet,demo,,,,2f499eee-688b-4857-86cc-8dcca2143d96,2026-08-29 12:45:07,2026-08-29 12:45:07
4e3fa34d-7046-457c-a308-6d9c7a1fe4d2,Narcotics Seizure Kit — CR-2026-DET-190,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-190.",physical,Pending,Inspector Ganesh Haldipur,,/evidence/4e3fa34d-7046-457c-a308-6d9c7a1fe4d2/physical_packet,demo,,,,2f9a3613-3b71-4c31-8670-b0427ebed6b0,2026-08-29 12:45:08,2026-08-29 12:45:08
2f531eac-763d-47ff-83a0-3b5751400768,Case Evidence — CR-2026-DET-126,Supporting documentation and evidence for CR-2026-DET-126.,document,Pending,Inspector Kavitha Prasad,,/evidence/2f531eac-763d-47ff-83a0-3b5751400768/document_packet,demo,,,,2feaac6b-313d-48e5-81cd-fc3783882e2b,2026-08-29 12:45:07,2026-08-29 12:45:07
4b2e8ec6-f3a8-4449-8aa4-1a6f5587c41e,Digital Forensics — CR-2026-DET-084,"Digital evidence including device images, network logs, and transaction records for CR-2026-DET-084.",digital,Under Analysis,Inspector Meera Sen,,/evidence/4b2e8ec6-f3a8-4449-8aa4-1a6f5587c41e/digital_packet,demo,,,,311f90dd-f958-4cb9-9db3-fce42e1f7cbc,2026-08-29 12:45:07,2026-08-29 12:45:07
14e88047-1331-46de-9b4b-c47f45d0204b,Narcotics Seizure Kit — CR-2026-DET-282,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-282.",physical,Under Analysis,Inspector Ravi Shankar Bhat,,/evidence/14e88047-1331-46de-9b4b-c47f45d0204b/physical_packet,demo,,,,31db7937-2ba3-46b3-ad1d-e602483918e5,2026-08-29 12:45:08,2026-08-29 12:45:08
cc2bc4d0-234b-4b1a-94ea-470c86175eff,Narcotics Seizure Kit — CR-2026-BDR-001,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-BDR-001.",physical,Pending,Inspector Farooq Nadaf,,/evidence/cc2bc4d0-234b-4b1a-94ea-470c86175eff/physical_packet,demo,,,,3298da84-bf74-468d-9f60-061456c2a7a5,2026-08-29 12:45:07,2026-08-29 12:45:07
5b544337-8c42-491f-969e-14bcb77a23f4,Mining Violation Records — CR-2026-DET-115,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-DET-115.",document,Under Analysis,Inspector Kavitha Prasad,,/evidence/5b544337-8c42-491f-969e-14bcb77a23f4/document_packet,demo,,,,32d4b1c8-c39c-4a25-bbf9-e501a199a3d3,2026-08-29 12:45:07,2026-08-29 12:45:07
99524326-e554-4306-9104-3ed8a06a40ba,Assault Case Documentation — CR-2026-DET-304,"Medical reports, witness statements, and scene photographs for assault case CR-2026-DET-304.",document,Pending,Inspector Irfan Hassan,,/evidence/99524326-e554-4306-9104-3ed8a06a40ba/document_packet,demo,,,,33a93771-385b-4415-9ee6-f42b6712393f,2026-08-29 12:45:08,2026-08-29 12:45:08
3af16f78-17d3-4868-ab09-0412a3102fac,Assault Case Documentation — CR-2026-DET-216,"Medical reports, witness statements, and scene photographs for assault case CR-2026-DET-216.",document,Under Analysis,Sub-Inspector Mallikarjun Swamy,,/evidence/3af16f78-17d3-4868-ab09-0412a3102fac/document_packet,demo,,,,341e1bde-982b-4d88-b518-fbbace5ea0e1,2026-08-29 12:45:08,2026-08-29 12:45:08
8900e353-d4dd-4b14-9d4b-ac36327f8af7,Digital Forensics — CR-2026-HSN-002,"Digital evidence including device images, network logs, and transaction records for CR-2026-HSN-002.",digital,Pending,Inspector Mohammed Irfan,,/evidence/8900e353-d4dd-4b14-9d4b-ac36327f8af7/digital_packet,demo,,,,3489c891-8fc9-47b1-98c1-633c53bc48e2,2026-08-29 12:45:07,2026-08-29 12:45:07
e517a6e3-c8e1-48c0-b40e-4a26a41501de,Assault Case Documentation — CR-2026-DET-005,"Medical reports, witness statements, and scene photographs for assault case CR-2026-DET-005.",document,Analyzed,Inspector Kiran Bhat,,/evidence/e517a6e3-c8e1-48c0-b40e-4a26a41501de/document_packet,demo,,,,363c00b4-f382-41f7-8e1b-6723715dc8a4,2026-08-29 12:45:07,2026-08-29 12:45:07
b22a67ec-5456-4e7a-848f-bac6ea8409ea,Narcotics Seizure Kit — CR-2026-DET-035,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-035.",physical,Under Analysis,Sub-Inspector Yashoda Patil,,/evidence/b22a67ec-5456-4e7a-848f-bac6ea8409ea/physical_packet,demo,,,,37aa8b92-aad2-4d3f-bdbb-2f8b5e07df88,2026-08-29 12:45:07,2026-08-29 12:45:07
96943fd5-c225-4eb9-9487-64ecc9b83be2,Case Evidence — CR-2026-DET-278,Supporting documentation and evidence for CR-2026-DET-278.,document,Pending,Sub-Inspector Nagesh Kori,,/evidence/96943fd5-c225-4eb9-9487-64ecc9b83be2/document_packet,demo,,,,37e64868-e16c-4306-8b9b-b81c4da3e34b,2026-08-29 12:45:08,2026-08-29 12:45:08
416abfd1-997c-4bcb-a746-8c408b713b3f,Narcotics Seizure Kit — CR-2026-DET-121,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-121.",physical,Under Analysis,Sub-Inspector Nagesh Kori,,/evidence/416abfd1-997c-4bcb-a746-8c408b713b3f/physical_packet,demo,,,,3866ab22-1816-4a22-8b14-bb902267d090,2026-08-29 12:45:07,2026-08-29 12:45:07
e67e95d0-83d2-48f1-a371-cb6eff0670f7,Case Evidence — CR-2026-DET-233,Supporting documentation and evidence for CR-2026-DET-233.,document,Under Analysis,Sub-Inspector Fakirappa Doddamani,,/evidence/e67e95d0-83d2-48f1-a371-cb6eff0670f7/document_packet,demo,,,,39268784-f9ec-4bf9-be1a-e44e952130f9,2026-08-29 12:45:08,2026-08-29 12:45:08
3aa0053c-30fb-479a-aaf9-c1d27e7eb317,Narcotics Seizure Kit — CR-2026-DET-012,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-012.",physical,Pending,Inspector Shanthappa K,,/evidence/3aa0053c-30fb-479a-aaf9-c1d27e7eb317/physical_packet,demo,,,,39696ab5-1827-4fbc-8e1b-6a21c01a8537,2026-08-29 12:45:07,2026-08-29 12:45:07
5ff67582-1a09-4371-b144-c9551861c08d,Narcotics Seizure Kit — CR-2026-DET-266,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-266.",physical,Under Analysis,Inspector Shanthappa K,,/evidence/5ff67582-1a09-4371-b144-c9551861c08d/physical_packet,demo,,,,3b26d9af-578d-4d75-a328-8182bcacf83a,2026-08-29 12:45:08,2026-08-29 12:45:08
36b4aeec-60b5-46e7-ad34-357ba32499c6,Digital Forensics — CR-2026-DET-058,"Digital evidence including device images, network logs, and transaction records for CR-2026-DET-058.",digital,Pending,Sub-Inspector Lokesh Biradar,,/evidence/36b4aeec-60b5-46e7-ad34-357ba32499c6/digital_packet,demo,,,,3bd7a95a-e122-401c-b196-a45286d4a857,2026-08-29 12:45:07,2026-08-29 12:45:07
0779cceb-7288-48f2-9cf4-85657dbc850d,Narcotics Seizure Kit — CR-2026-DET-222,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-222.",physical,Under Analysis,Inspector Meera Sen,,/evidence/0779cceb-7288-48f2-9cf4-85657dbc850d/physical_packet,demo,,,,3ffd49e2-12c6-4141-bbae-1b040ac6dfd9,2026-08-29 12:45:08,2026-08-29 12:45:08
01e3b8cb-6369-4fa5-b43e-aa07b4547d71,DV Case Evidence — CR-2026-DET-189,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-189.",document,Under Analysis,Inspector Santosh Mudiraj,,/evidence/01e3b8cb-6369-4fa5-b43e-aa07b4547d71/document_packet,demo,,,,402c33ee-4aae-4080-994a-6cb2d6b7ecf0,2026-08-29 12:45:08,2026-08-29 12:45:08
98ce8246-963f-4e06-af05-3111177221d2,Case Evidence — CR-2026-DET-283,Supporting documentation and evidence for CR-2026-DET-283.,document,Pending,Inspector Ravi Shankar Bhat,,/evidence/98ce8246-963f-4e06-af05-3111177221d2/document_packet,demo,,,,40a163cb-e1d2-459b-99bf-beb4f5602e5f,2026-08-29 12:45:08,2026-08-29 12:45:08
ca3276e6-d405-41cc-ab0b-327ec78e7909,Burglary Evidence Packet — CR-2026-DET-168,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-168.",physical,Pending,Inspector Kavitha Prasad,,/evidence/ca3276e6-d405-41cc-ab0b-327ec78e7909/physical_packet,demo,,,,40b52f5d-5f2a-42d8-9089-591551cccfd9,2026-08-29 12:45:08,2026-08-29 12:45:08
8cfd7fb0-19e8-4d5a-b3f8-2a5841aaac64,Mining Violation Records — CR-2026-DET-129,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-DET-129.",document,Under Analysis,Sub-Inspector Mallikarjun Swamy,,/evidence/8cfd7fb0-19e8-4d5a-b3f8-2a5841aaac64/document_packet,demo,,,,40ffa22b-1fe3-4686-a564-29c65b3a24fd,2026-08-29 12:45:07,2026-08-29 12:45:07
d4f49f4d-d42a-4772-a24a-1970dfa67542,Burglary Evidence Packet — CR-2026-DET-252,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-252.",physical,Under Analysis,Inspector Basavaraj Kolkar,,/evidence/d4f49f4d-d42a-4772-a24a-1970dfa67542/physical_packet,demo,,,,413e6b2d-8f1e-47bd-9941-2097cc4dae1b,2026-08-29 12:45:08,2026-08-29 12:45:08
9af383fb-d75d-4d5e-ac70-84dc15a9fc12,Digital Forensics — CR-2026-DET-023,"Digital evidence including device images, network logs, and transaction records for CR-2026-DET-023.",digital,Under Analysis,Inspector Ravi Shankar Bhat,,/evidence/9af383fb-d75d-4d5e-ac70-84dc15a9fc12/digital_packet,demo,,,,424b5f98-5232-464f-ab4d-53c394f778a7,2026-08-29 12:45:07,2026-08-29 12:45:07
b3d07a00-54d4-443e-a8dd-144d3cd1735f,Narcotics Seizure Kit — CR-2026-DWD-002,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DWD-002.",physical,Pending,Inspector Manoj Biradar,,/evidence/b3d07a00-54d4-443e-a8dd-144d3cd1735f/physical_packet,demo,,,,42dd02e0-1ede-427f-afc5-044cf0165373,2026-08-29 12:45:07,2026-08-29 12:45:07
f2f09272-8a21-4522-9c77-7e8b51b36cce,Digital Forensics — CR-2026-DET-210,"Digital evidence including device images, network logs, and transaction records for CR-2026-DET-210.",digital,Under Analysis,Sub-Inspector Anitha Kulkarni,,/evidence/f2f09272-8a21-4522-9c77-7e8b51b36cce/digital_packet,demo,,,,4343a2a5-db4a-40a9-b12a-b6dd5e5e9c10,2026-08-29 12:45:08,2026-08-29 12:45:08
96d54f82-4425-479b-8238-3048ef0e0c42,Narcotics Seizure Kit — CR-2026-BLR-002,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-BLR-002.",physical,Under Analysis,Inspector Siddharamaiah Pujari,,/evidence/96d54f82-4425-479b-8238-3048ef0e0c42/physical_packet,demo,,,,43b98736-8718-4566-9f98-62cac8a63eee,2026-08-29 12:45:07,2026-08-29 12:45:07
88a3aa18-c4e3-4421-b40c-6cada51abdd5,Narcotics Seizure Kit — CR-2026-DET-094,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-094.",physical,Under Analysis,Sub-Inspector Sharanabasappa Deshpande,,/evidence/88a3aa18-c4e3-4421-b40c-6cada51abdd5/physical_packet,demo,,,,457fedff-dcfc-47e0-ae61-3135d2f7ef9c,2026-08-29 12:45:07,2026-08-29 12:45:07
0061975f-241e-4ae3-b312-78d327b56cde,Case Evidence — CR-2026-DET-307,Supporting documentation and evidence for CR-2026-DET-307.,document,Under Analysis,Sub-Inspector Sharanabasappa Deshpande,,/evidence/0061975f-241e-4ae3-b312-78d327b56cde/document_packet,demo,,,,46b11277-c8d0-46db-97fa-15ed9890b1a1,2026-08-29 12:45:08,2026-08-29 12:45:08
dc35f15f-5d13-4fe4-9382-03d6de3bd6d0,Burglary Evidence Packet — CR-2026-DET-192,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-192.",physical,Analyzed,Inspector Basavaraj Kolkar,,/evidence/dc35f15f-5d13-4fe4-9382-03d6de3bd6d0/physical_packet,demo,,,,478e98b7-4fb9-40b4-b3bc-148bdb6f23fa,2026-08-29 12:45:08,2026-08-29 12:45:08
5285c41d-5381-4ec1-961d-b22b482e9cb5,Mining Violation Records — CR-2026-DET-264,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-DET-264.",document,Analyzed,Sub-Inspector Venkatesh Kulkarni,,/evidence/5285c41d-5381-4ec1-961d-b22b482e9cb5/document_packet,demo,,,,49e44f63-c569-44aa-80ff-15aedf35ef7c,2026-08-29 12:45:08,2026-08-29 12:45:08
986c244c-4d59-457a-aa8b-a18f4738ff7e,Case Evidence — CR-2026-CMR-002,Supporting documentation and evidence for CR-2026-CMR-002.,document,Under Analysis,Sub-Inspector Pushpa Lakshmi,,/evidence/986c244c-4d59-457a-aa8b-a18f4738ff7e/document_packet,demo,,,,49e6f858-5cee-4ca9-9b00-c2196ecfe116,2026-08-29 12:45:07,2026-08-29 12:45:07
a096c3ab-bf86-4217-a4ac-b8c7faa9ea97,Assault Case Documentation — CR-2026-MNG-004,"Medical reports, witness statements, and scene photographs for assault case CR-2026-MNG-004.",document,Analyzed,Inspector Irfan Hassan,,/evidence/a096c3ab-bf86-4217-a4ac-b8c7faa9ea97/document_packet,demo,,,,4adc6930-1100-4400-816a-daa458856005,2026-08-29 12:45:07,2026-08-29 12:45:07
a4eaef36-0e75-4812-8abc-5a82272586b3,Burglary Evidence Packet — CR-2026-DET-251,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-251.",physical,Analyzed,Sub-Inspector Lokesh Biradar,,/evidence/a4eaef36-0e75-4812-8abc-5a82272586b3/physical_packet,demo,,,,4b08a98b-8103-4b97-a7d6-0167b19a4c36,2026-08-29 12:45:08,2026-08-29 12:45:08
09206f14-67b1-45df-a004-f505cc4df7cd,Mining Violation Records — CR-2026-DET-246,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-DET-246.",document,Analyzed,Inspector Farooq Nadaf,,/evidence/09206f14-67b1-45df-a004-f505cc4df7cd/document_packet,demo,,,,4b15d87f-b9ab-4c79-90ec-2bf7e03bc25b,2026-08-29 12:45:08,2026-08-29 12:45:08
dcac688f-9d4c-4f2d-b9ef-525c65c5b504,DV Case Evidence — CR-2026-DET-046,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-046.",document,Pending,Sub-Inspector Nagesh Kori,,/evidence/dcac688f-9d4c-4f2d-b9ef-525c65c5b504/document_packet,demo,,,,4b550da8-ad2a-4460-b117-72e59bdac041,2026-08-29 12:45:07,2026-08-29 12:45:07
9b077177-574d-4bc5-b048-19251435274f,DV Case Evidence — CR-2026-DET-218,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-218.",document,Under Analysis,Inspector Raju Patil,,/evidence/9b077177-574d-4bc5-b048-19251435274f/document_packet,demo,,,,4b67698c-642a-4445-90df-dd5da620dcbc,2026-08-29 12:45:08,2026-08-29 12:45:08
11b2fd3f-02c4-4877-8297-aeecf94990af,Narcotics Seizure Kit — CR-2026-DET-149,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-149.",physical,Pending,Sub-Inspector Anitha Kulkarni,,/evidence/11b2fd3f-02c4-4877-8297-aeecf94990af/physical_packet,demo,,,,4b7380bc-f16d-41a8-a061-d31706b7d298,2026-08-29 12:45:08,2026-08-29 12:45:08
d1889cad-710d-43df-a3b2-12ca8952bbbb,Assault Case Documentation — CR-2026-DET-150,"Medical reports, witness statements, and scene photographs for assault case CR-2026-DET-150.",document,Under Analysis,Sub-Inspector Yogesh Shetty,,/evidence/d1889cad-710d-43df-a3b2-12ca8952bbbb/document_packet,demo,,,,4b8082c9-eac2-48bb-a207-1606a047de11,2026-08-29 12:45:08,2026-08-29 12:45:08
70afdf6f-d75e-4215-be22-0bdc80427de7,Burglary Evidence Packet — CR-2026-DET-305,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-305.",physical,Under Analysis,Inspector Kavitha Prasad,,/evidence/70afdf6f-d75e-4215-be22-0bdc80427de7/physical_packet,demo,,,,4c6caac7-ba23-42c6-bdd3-73193660f5e9,2026-08-29 12:45:08,2026-08-29 12:45:08
b0b63b06-4410-4332-8905-00c7167b4713,Narcotics Seizure Kit — CR-2026-DET-017,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-017.",physical,Pending,Sub-Inspector Nagesh Kori,,/evidence/b0b63b06-4410-4332-8905-00c7167b4713/physical_packet,demo,,,,4ce18ce5-3217-49a9-91bd-41fc0f3aa8f9,2026-08-29 12:45:07,2026-08-29 12:45:07
30aecfc2-d880-40d5-a683-1a291a328b2e,Case Evidence — CR-2026-DET-276,Supporting documentation and evidence for CR-2026-DET-276.,document,Pending,Inspector Farooq Nadaf,,/evidence/30aecfc2-d880-40d5-a683-1a291a328b2e/document_packet,demo,,,,4dce4995-8bc7-4150-ada5-bbe06d03ade8,2026-08-29 12:45:08,2026-08-29 12:45:08
418e9816-4f54-4ab1-b70a-380e5cd6f363,DV Case Evidence — CR-2026-DET-244,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-244.",document,Pending,Sub-Inspector Mallikarjun Swamy,,/evidence/418e9816-4f54-4ab1-b70a-380e5cd6f363/document_packet,demo,,,,4ead6bea-f35b-491a-8670-e40340284327,2026-08-29 12:45:08,2026-08-29 12:45:08
d86624fb-5a6f-42df-aedf-dfd931c3218b,Assault Case Documentation — CR-2026-DET-256,"Medical reports, witness statements, and scene photographs for assault case CR-2026-DET-256.",document,Pending,Inspector Ganesh Haldipur,,/evidence/d86624fb-5a6f-42df-aedf-dfd931c3218b/document_packet,demo,,,,4ecdf67b-7d2d-4e2c-8d1b-07e71494dd60,2026-08-29 12:45:08,2026-08-29 12:45:08
170c323e-97cf-49dc-85bf-26d2f6692e70,Narcotics Seizure Kit — CR-2026-DET-197,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-197.",physical,Pending,Inspector Santosh Mudiraj,,/evidence/170c323e-97cf-49dc-85bf-26d2f6692e70/physical_packet,demo,,,,4f22af4d-b114-4ccb-8745-348a479b8615,2026-08-29 12:45:08,2026-08-29 12:45:08
95b25f75-3901-42ab-aeae-f905b4dd51f7,Burglary Evidence Packet — CR-2026-DET-258,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-258.",physical,Under Analysis,Inspector Ravi Shankar Bhat,,/evidence/95b25f75-3901-42ab-aeae-f905b4dd51f7/physical_packet,demo,,,,4fbbb8c9-9b96-474e-a8ea-da4c154f490c,2026-08-29 12:45:08,2026-08-29 12:45:08
c40d8cdf-0193-40f6-8098-3d23b6e3503b,Burglary Evidence Packet — CR-2026-CTD-002,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-CTD-002.",physical,Pending,Inspector Ravi Shankar Bhat,,/evidence/c40d8cdf-0193-40f6-8098-3d23b6e3503b/physical_packet,demo,,,,4ff259c1-d82f-45ad-b391-c4dbe8b5f6b4,2026-08-29 12:45:07,2026-08-29 12:45:07
3b4df870-093f-4f58-801b-9dd818088fc8,Narcotics Seizure Kit — CR-2026-DVG-002,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DVG-002.",physical,Pending,Inspector Santosh Mudiraj,,/evidence/3b4df870-093f-4f58-801b-9dd818088fc8/physical_packet,demo,,,,4ff687d3-6209-4429-aa8a-3330fe3f5b96,2026-08-29 12:45:07,2026-08-29 12:45:07
1c33147e-6d08-4391-8adb-c69d2872d473,Digital Forensics — CR-2026-BNG-001,"Digital evidence including device images, network logs, and transaction records for CR-2026-BNG-001.",digital,Under Analysis,Inspector Kavitha Prasad,,/evidence/1c33147e-6d08-4391-8adb-c69d2872d473/digital_packet,demo,,,,503c0545-344f-4a9f-bc4c-db956e62366d,2026-08-29 12:45:07,2026-08-29 12:45:07
638924aa-c05b-4003-8a0d-44a968e1f23a,Burglary Evidence Packet — CR-2026-DET-201,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-201.",physical,Under Analysis,Inspector Irfan Hassan,,/evidence/638924aa-c05b-4003-8a0d-44a968e1f23a/physical_packet,demo,,,,5193fd14-0c7e-4a3b-8334-b6e42c3b4868,2026-08-29 12:45:08,2026-08-29 12:45:08
27c7cce2-e904-4b01-a2ab-22cb39a67af8,Burglary Evidence Packet — CR-2026-DET-006,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-006.",physical,Under Analysis,Inspector Santosh Mudiraj,,/evidence/27c7cce2-e904-4b01-a2ab-22cb39a67af8/physical_packet,demo,,,,51dc9c9f-e703-4a21-9cfd-22d451bb1813,2026-08-29 12:45:07,2026-08-29 12:45:07
a2ca6f13-5dc6-4d3c-9ca9-33dfb8deb5d4,Narcotics Seizure Kit — CR-2026-DET-237,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-237.",physical,Analyzed,Inspector Santosh Mudiraj,,/evidence/a2ca6f13-5dc6-4d3c-9ca9-33dfb8deb5d4/physical_packet,demo,,,,54927003-698a-4095-b6c5-1a4ad88709d9,2026-08-29 12:45:08,2026-08-29 12:45:08
ea067cc1-1c97-4507-8bf8-6b2b9c80db50,Case Evidence — CR-2026-CB-001,Supporting documentation and evidence for CR-2026-CB-001.,document,Under Analysis,Sub-Inspector Manjunath Reddy,,/evidence/ea067cc1-1c97-4507-8bf8-6b2b9c80db50/document_packet,demo,,,,55ba347f-be27-4ebf-86e8-0b79527ac0b2,2026-08-29 12:45:07,2026-08-29 12:45:07
b36cc217-9b8b-49df-96ac-79e887a7a0aa,Burglary Evidence Packet — CR-2026-DET-309,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-309.",physical,Pending,Inspector Mohammed Irfan,,/evidence/b36cc217-9b8b-49df-96ac-79e887a7a0aa/physical_packet,demo,,,,56185976-d318-46d2-905c-bef243bd3158,2026-08-29 12:45:08,2026-08-29 12:45:08
87306f68-eeb5-4bdc-80bd-c1c335ffa5d4,Assault Case Documentation — CR-2026-DET-270,"Medical reports, witness statements, and scene photographs for assault case CR-2026-DET-270.",document,Under Analysis,Sub-Inspector Yashoda Patil,,/evidence/87306f68-eeb5-4bdc-80bd-c1c335ffa5d4/document_packet,demo,,,,5655573a-4c15-4e9f-bf33-d55f3f5a2945,2026-08-29 12:45:08,2026-08-29 12:45:08
5036ba37-3381-4b0e-a436-e83965cf6242,DV Case Evidence — CR-2026-DET-212,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-212.",document,Under Analysis,Inspector Meera Sen,,/evidence/5036ba37-3381-4b0e-a436-e83965cf6242/document_packet,demo,,,,56bc6e27-06e1-43d9-bd96-24e09bf08e07,2026-08-29 12:45:08,2026-08-29 12:45:08
c4cc3101-4ba9-4e5a-80be-885e3af6992e,Mining Violation Records — CR-2026-DET-312,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-DET-312.",document,Under Analysis,Inspector Mohammed Irfan,,/evidence/c4cc3101-4ba9-4e5a-80be-885e3af6992e/document_packet,demo,,,,56c01d24-8078-400b-9d4e-85c25fb04a9b,2026-08-29 12:45:08,2026-08-29 12:45:08
47469a30-247f-4b31-9001-e95abd0863d8,Assault Case Documentation — CR-2026-BNG-006,"Medical reports, witness statements, and scene photographs for assault case CR-2026-BNG-006.",document,Analyzed,Inspector Kavitha Prasad,,/evidence/47469a30-247f-4b31-9001-e95abd0863d8/document_packet,demo,,,,5719710d-57f9-4bd0-8938-28f17c6bf13f,2026-08-29 12:45:07,2026-08-29 12:45:07
17d7c3cb-7fcf-49d5-94e3-c4def941e570,Narcotics Seizure Kit — CR-2026-UKN-002,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-UKN-002.",physical,Pending,Sub-Inspector Lokesh Biradar,,/evidence/17d7c3cb-7fcf-49d5-94e3-c4def941e570/physical_packet,demo,,,,575da2d3-23a3-4c0f-b88b-caa998e0be68,2026-08-29 12:45:07,2026-08-29 12:45:07
98c9d1f0-6abb-4bcb-b938-43dffd403871,Assault Case Documentation — CR-2026-DET-182,"Medical reports, witness statements, and scene photographs for assault case CR-2026-DET-182.",document,Under Analysis,Sub-Inspector Venkatesh Kulkarni,,/evidence/98c9d1f0-6abb-4bcb-b938-43dffd403871/document_packet,demo,,,,57760272-bd6a-4547-8b84-9be7db76255e,2026-08-29 12:45:08,2026-08-29 12:45:08
e6cf52f1-d95e-42b5-accb-594646a1cf50,Mining Violation Records — CR-2026-DET-170,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-DET-170.",document,Under Analysis,Sub-Inspector Pushpa Lakshmi,,/evidence/e6cf52f1-d95e-42b5-accb-594646a1cf50/document_packet,demo,,,,5a1456da-fa11-416c-8668-2c2e181b1065,2026-08-29 12:45:08,2026-08-29 12:45:08
f28bff49-9bd4-4471-9a83-1b5c733116e3,Assault Case Documentation — CR-2026-DET-287,"Medical reports, witness statements, and scene photographs for assault case CR-2026-DET-287.",document,Pending,Sub-Inspector Prakash Naik,,/evidence/f28bff49-9bd4-4471-9a83-1b5c733116e3/document_packet,demo,,,,5a4d442c-ff86-4d0d-8fc2-772d3c32015b,2026-08-29 12:45:08,2026-08-29 12:45:08
